Transaction_ID,Lease_ID,Transaction_Date,Category,Amount,Status
2081,168,6/1/2025,Rent Charge,2129,Paid
2082,168,6/1/2025,Payment,-2129,Paid
2083,168,7/1/2025,Rent Charge,2129,Paid
2084,168,7/4/2025,Payment,-2129,Paid
2085,168,8/1/2025,Rent Charge,2129,Paid
2086,168,8/1/2025,Payment,-2129,Paid
2087,168,9/1/2025,Rent Charge,2129,Paid
2088,168,9/2/2025,Payment,-2129,Paid
2089,168,10/1/2025,Rent Charge,2129,Paid
2090,168,10/3/2025,Payment,-2129,Paid
2091,168,11/1/2025,Rent Charge,2129,Paid
2092,168,11/1/2025,Payment,-2129,Paid
2093,169,1/1/2025,Rent Charge,1950,Unpaid
2094,169,2/1/2025,Rent Charge,1950,Paid
2095,169,2/1/2025,Payment,-1950,Paid
2096,169,3/1/2025,Rent Charge,1950,Paid
2097,169,3/4/2025,Payment,-1950,Paid
2098,169,4/1/2025,Rent Charge,1950,Paid
2099,169,4/2/2025,Payment,-1950,Paid
2100,169,5/1/2025,Rent Charge,1950,Paid
2101,169,5/4/2025,Payment,-1950,Paid
2102,169,6/1/2025,Rent Charge,1950,Paid
2103,169,6/1/2025,Payment,-1950,Paid
2104,169,7/1/2025,Rent Charge,1950,Paid
2105,169,7/3/2025,Payment,-1950,Paid
2106,170,1/1/2025,Rent Charge,2182,Paid
2107,170,1/4/2025,Payment,-2182,Paid
2108,170,2/1/2025,Rent Charge,2182,Paid
2109,170,2/2/2025,Payment,-2182,Paid
2110,170,3/1/2025,Rent Charge,2182,Paid
2111,170,3/4/2025,Payment,-2182,Paid
2112,170,4/1/2025,Rent Charge,2182,Paid
2113,170,4/2/2025,Payment,-2182,Paid
2114,170,5/1/2025,Rent Charge,2182,Paid
2115,170,5/4/2025,Payment,-2182,Paid
2116,170,6/1/2025,Rent Charge,2182,Paid
2117,170,6/3/2025,Payment,-2182,Paid
2118,170,7/1/2025,Rent Charge,2182,Paid
2119,170,7/2/2025,Payment,-2182,Paid
2120,170,8/1/2025,Rent Charge,2182,Paid
2121,170,8/4/2025,Payment,-2182,Paid
2122,170,9/1/2025,Rent Charge,2182,Paid
2123,170,9/3/2025,Payment,-2182,Paid
2124,170,10/1/2025,Rent Charge,2182,Paid
2125,170,10/2/2025,Payment,-2182,Paid
2126,170,11/1/2025,Rent Charge,2182,Unpaid
2127,171,1/1/2025,Rent Charge,2125,Paid
2128,171,1/3/2025,Payment,-2125,Paid
2129,171,2/1/2025,Rent Charge,2125,Paid
2130,171,2/4/2025,Payment,-2125,Paid
2131,171,3/1/2025,Rent Charge,2125,Paid
2132,171,3/1/2025,Payment,-2125,Paid
2133,171,4/1/2025,Rent Charge,2125,Paid
2134,171,4/2/2025,Payment,-2125,Paid
2135,171,5/1/2025,Rent Charge,2125,Paid
2136,171,5/2/2025,Payment,-2125,Paid
2137,171,6/1/2025,Rent Charge,2125,Paid
2138,171,6/1/2025,Payment,-2125,Paid
2139,171,7/1/2025,Rent Charge,2125,Paid
2140,171,7/3/2025,Payment,-2125,Paid
2141,171,8/1/2025,Rent Charge,2125,Paid
2142,171,8/2/2025,Payment,-2125,Paid
2143,171,9/1/2025,Rent Charge,2125,Paid
2144,171,9/1/2025,Payment,-2125,Paid
2145,171,10/1/2025,Rent Charge,2125,Paid
2146,171,10/1/2025,Payment,-2125,Paid
2147,172,1/1/2025,Rent Charge,2185,Paid
2148,172,1/3/2025,Payment,-2185,Paid
2149,172,2/1/2025,Rent Charge,2185,Paid
2150,172,2/4/2025,Payment,-2185,Paid
2151,172,3/1/2025,Rent Charge,2185,Paid
2152,172,3/1/2025,Payment,-2185,Paid
2153,172,4/1/2025,Rent Charge,2185,Paid
2154,172,4/4/2025,Payment,-2185,Paid
2155,172,5/1/2025,Rent Charge,2185,Paid
2156,172,5/3/2025,Payment,-2185,Paid
2157,172,6/1/2025,Rent Charge,2185,Paid
2158,172,6/3/2025,Payment,-2185,Paid
2159,172,7/1/2025,Rent Charge,2185,Paid
2160,172,7/3/2025,Payment,-2185,Paid
2161,172,8/1/2025,Rent Charge,2185,Paid
2162,172,8/3/2025,Payment,-2185,Paid
2163,172,9/1/2025,Rent Charge,2185,Paid
2164,172,9/3/2025,Payment,-2185,Paid
2165,172,10/1/2025,Rent Charge,2185,Paid
2166,172,10/3/2025,Payment,-2185,Paid
2167,173,11/1/2025,Rent Charge,2185,Paid
2168,173,11/4/2025,Payment,-2185,Paid
2169,173,12/1/2025,Rent Charge,2185,Paid
2170,173,12/2/2025,Payment,-2185,Paid
2171,174,1/1/2025,Rent Charge,2183,Paid
2172,174,1/4/2025,Payment,-2183,Paid
2173,174,2/1/2025,Rent Charge,2183,Paid
2174,174,2/1/2025,Payment,-2183,Paid
2175,174,3/1/2025,Rent Charge,2183,Paid
2176,174,3/2/2025,Payment,-2183,Paid
2177,174,4/1/2025,Rent Charge,2183,Paid
2178,174,4/3/2025,Payment,-2183,Paid
2179,174,5/1/2025,Rent Charge,2183,Paid
2180,174,5/2/2025,Payment,-2183,Paid
2181,174,6/1/2025,Rent Charge,2183,Paid
2182,174,6/3/2025,Payment,-2183,Paid
2183,174,7/1/2025,Rent Charge,2183,Paid
2184,174,7/2/2025,Payment,-2183,Paid
2185,174,8/1/2025,Rent Charge,2183,Paid
2186,174,8/4/2025,Payment,-2183,Paid
2187,174,9/1/2025,Rent Charge,2183,Paid
2188,174,9/1/2025,Payment,-2183,Paid
2189,174,10/1/2025,Rent Charge,2183,Paid
2190,174,10/4/2025,Payment,-2183,Paid
2191,174,11/1/2025,Rent Charge,2183,Paid
2192,174,11/2/2025,Payment,-2183,Paid
2193,175,12/1/2025,Rent Charge,2183,Paid
2194,175,12/3/2025,Payment,-2183,Paid
2195,176,1/1/2025,Rent Charge,2046,Paid
2196,176,1/2/2025,Payment,-2046,Paid
2197,176,2/1/2025,Rent Charge,2046,Paid
2198,176,2/1/2025,Payment,-2046,Paid
2199,176,3/1/2025,Rent Charge,2046,Paid
2200,176,3/2/2025,Payment,-2046,Paid
2201,176,4/1/2025,Rent Charge,2046,Paid
2202,176,4/1/2025,Payment,-2046,Paid
2203,176,5/1/2025,Rent Charge,2046,Paid
2204,176,5/2/2025,Payment,-2046,Paid
2205,176,6/1/2025,Rent Charge,2046,Paid
2206,176,6/1/2025,Payment,-2046,Paid
2207,176,7/1/2025,Rent Charge,2046,Paid
2208,176,7/4/2025,Payment,-2046,Paid
2209,176,8/1/2025,Rent Charge,2046,Paid
2210,176,8/2/2025,Payment,-2046,Paid
2211,176,9/1/2025,Rent Charge,2046,Paid
2212,176,9/1/2025,Payment,-2046,Paid
2213,177,10/1/2025,Rent Charge,2046,Paid
2214,177,10/1/2025,Payment,-2046,Paid
2215,177,11/1/2025,Rent Charge,2046,Paid
2216,177,11/2/2025,Payment,-2046,Paid
2217,177,12/1/2025,Rent Charge,2046,Unpaid
2218,178,1/1/2025,Rent Charge,1934,Paid
2219,178,1/3/2025,Payment,-1934,Paid
2220,178,2/1/2025,Rent Charge,1934,Paid
2221,178,2/1/2025,Payment,-1934,Paid
2222,178,3/1/2025,Rent Charge,1934,Paid
2223,178,3/1/2025,Payment,-1934,Paid
2224,178,4/1/2025,Rent Charge,1934,Paid
2225,178,4/1/2025,Payment,-1934,Paid
2226,178,5/1/2025,Rent Charge,1934,Paid
2227,178,5/4/2025,Payment,-1934,Paid
2228,178,6/1/2025,Rent Charge,1934,Paid
2229,178,6/3/2025,Payment,-1934,Paid
2230,178,7/1/2025,Rent Charge,1934,Paid
2231,178,7/4/2025,Payment,-1934,Paid
2232,178,8/1/2025,Rent Charge,1934,Paid
2233,178,8/4/2025,Payment,-1934,Paid
2234,179,1/1/2025,Rent Charge,1916,Paid
2235,179,1/2/2025,Payment,-1916,Paid
2236,179,2/1/2025,Rent Charge,1916,Paid
2237,179,2/3/2025,Payment,-1916,Paid
2238,179,3/1/2025,Rent Charge,1916,Paid
2239,179,3/3/2025,Payment,-1916,Paid
2240,179,4/1/2025,Rent Charge,1916,Paid
2241,179,4/2/2025,Payment,-1916,Paid
2242,179,5/1/2025,Rent Charge,1916,Paid
2243,179,5/3/2025,Payment,-1916,Paid
2244,179,6/1/2025,Rent Charge,1916,Paid
2245,179,6/3/2025,Payment,-1916,Paid
2246,179,7/1/2025,Rent Charge,1916,Paid
2247,179,7/1/2025,Payment,-1916,Paid
2248,179,8/1/2025,Rent Charge,1916,Paid
2249,179,8/2/2025,Payment,-1916,Paid
2250,179,9/1/2025,Rent Charge,1916,Paid
2251,179,9/2/2025,Payment,-1916,Paid
2252,179,10/1/2025,Rent Charge,1916,Paid
2253,179,10/2/2025,Payment,-1916,Paid
2254,179,11/1/2025,Rent Charge,1916,Paid
2255,179,11/4/2025,Payment,-1916,Paid
2256,180,1/1/2025,Rent Charge,1905,Unpaid
2257,180,2/1/2025,Rent Charge,1905,Paid
2258,180,2/4/2025,Payment,-1905,Paid
2259,180,3/1/2025,Rent Charge,1905,Paid
2260,180,3/3/2025,Payment,-1905,Paid
2261,180,4/1/2025,Rent Charge,1905,Paid
2262,180,4/2/2025,Payment,-1905,Paid
2263,180,5/1/2025,Rent Charge,1905,Paid
2264,180,5/4/2025,Payment,-1905,Paid
2265,180,6/1/2025,Rent Charge,1905,Paid
2266,180,6/2/2025,Payment,-1905,Paid
2267,180,7/1/2025,Rent Charge,1905,Paid
2268,180,7/4/2025,Payment,-1905,Paid
2269,180,8/1/2025,Rent Charge,1905,Paid
2270,180,8/2/2025,Payment,-1905,Paid
2271,180,9/1/2025,Rent Charge,1905,Paid
2272,180,9/2/2025,Payment,-1905,Paid
2273,181,1/1/2025,Rent Charge,2132,Paid
2274,181,1/3/2025,Payment,-2132,Paid
2275,181,2/1/2025,Rent Charge,2132,Paid
2276,181,2/3/2025,Payment,-2132,Paid
2277,181,3/1/2025,Rent Charge,2132,Unpaid
2278,181,4/1/2025,Rent Charge,2132,Paid
2279,181,4/1/2025,Payment,-2132,Paid
2280,181,5/1/2025,Rent Charge,2132,Paid
2281,181,5/4/2025,Payment,-2132,Paid
2282,181,6/1/2025,Rent Charge,2132,Paid
2283,181,6/2/2025,Payment,-2132,Paid
2284,182,1/1/2025,Rent Charge,2179,Paid
2285,182,1/2/2025,Payment,-2179,Paid
2286,182,2/1/2025,Rent Charge,2179,Unpaid
2287,182,3/1/2025,Rent Charge,2179,Paid
2288,182,3/4/2025,Payment,-2179,Paid
2289,183,1/1/2025,Rent Charge,2080,Paid
2290,183,1/4/2025,Payment,-2080,Paid
2291,183,2/1/2025,Rent Charge,2080,Paid
2292,183,2/4/2025,Payment,-2080,Paid
2293,183,3/1/2025,Rent Charge,2080,Paid
2294,183,3/1/2025,Payment,-2080,Paid
2295,184,3/1/2025,Rent Charge,2080,Paid
2296,184,3/2/2025,Payment,-2080,Paid
2297,184,4/1/2025,Rent Charge,2080,Paid
2298,184,4/2/2025,Payment,-2080,Paid
2299,184,5/1/2025,Rent Charge,2080,Paid
2300,184,5/3/2025,Payment,-2080,Paid
2301,184,6/1/2025,Rent Charge,2080,Paid
2302,184,6/3/2025,Payment,-2080,Paid
2303,184,7/1/2025,Rent Charge,2080,Paid
2304,184,7/3/2025,Payment,-2080,Paid
2305,184,8/1/2025,Rent Charge,2080,Paid
2306,184,8/3/2025,Payment,-2080,Paid
2307,184,9/1/2025,Rent Charge,2080,Paid
2308,184,9/3/2025,Payment,-2080,Paid
2309,184,10/1/2025,Rent Charge,2080,Paid
2310,184,10/3/2025,Payment,-2080,Paid
2311,184,11/1/2025,Rent Charge,2080,Paid
2312,184,11/2/2025,Payment,-2080,Paid
2313,184,12/1/2025,Rent Charge,2080,Paid
2314,184,12/2/2025,Payment,-2080,Paid
2315,185,1/1/2025,Rent Charge,1998,Paid
2316,185,1/1/2025,Payment,-1998,Paid
2317,185,2/1/2025,Rent Charge,1998,Paid
2318,185,2/3/2025,Payment,-1998,Paid
2319,185,3/1/2025,Rent Charge,1998,Paid
2320,185,3/3/2025,Payment,-1998,Paid
2321,185,4/1/2025,Rent Charge,1998,Paid
2322,185,4/1/2025,Payment,-1998,Paid
2323,185,5/1/2025,Rent Charge,1998,Paid
2324,185,5/2/2025,Payment,-1998,Paid
2325,185,6/1/2025,Rent Charge,1998,Paid
2326,185,6/2/2025,Payment,-1998,Paid
2327,185,7/1/2025,Rent Charge,1998,Paid
2328,185,7/4/2025,Payment,-1998,Paid
2329,185,8/1/2025,Rent Charge,1998,Paid
2330,185,8/3/2025,Payment,-1998,Paid
2331,186,1/1/2025,Rent Charge,2090,Paid
2332,186,1/4/2025,Payment,-2090,Paid
2333,186,2/1/2025,Rent Charge,2090,Paid
2334,186,2/3/2025,Payment,-2090,Paid
2335,186,3/1/2025,Rent Charge,2090,Paid
2336,186,3/4/2025,Payment,-2090,Paid
2337,187,1/1/2025,Rent Charge,2027,Paid
2338,187,1/2/2025,Payment,-2027,Paid
2339,187,2/1/2025,Rent Charge,2027,Paid
2340,187,2/1/2025,Payment,-2027,Paid
2341,187,3/1/2025,Rent Charge,2027,Paid
2342,187,3/2/2025,Payment,-2027,Paid
2343,187,4/1/2025,Rent Charge,2027,Paid
2344,187,4/3/2025,Payment,-2027,Paid
2345,187,5/1/2025,Rent Charge,2027,Paid
2346,187,5/3/2025,Payment,-2027,Paid
2347,187,6/1/2025,Rent Charge,2027,Paid
2348,187,6/4/2025,Payment,-2027,Paid
2349,187,7/1/2025,Rent Charge,2027,Paid
2350,187,7/1/2025,Payment,-2027,Paid
2351,187,8/1/2025,Rent Charge,2027,Paid
2352,187,8/4/2025,Payment,-2027,Paid
2353,187,9/1/2025,Rent Charge,2027,Paid
2354,187,9/1/2025,Payment,-2027,Paid
2355,188,1/1/2025,Rent Charge,2180,Paid
2356,188,1/2/2025,Payment,-2180,Paid
2357,189,2/1/2025,Rent Charge,2180,Paid
2358,189,2/3/2025,Payment,-2180,Paid
2359,189,3/1/2025,Rent Charge,2180,Paid
2360,189,3/1/2025,Payment,-2180,Paid
2361,189,4/1/2025,Rent Charge,2180,Paid
2362,189,4/2/2025,Payment,-2180,Paid
2363,189,5/1/2025,Rent Charge,2180,Paid
2364,189,5/1/2025,Payment,-2180,Paid
2365,189,6/1/2025,Rent Charge,2180,Paid
2366,189,6/1/2025,Payment,-2180,Paid
2367,189,7/1/2025,Rent Charge,2180,Unpaid
2368,189,7/6/2025,Late Fee,100,Unpaid
2369,189,8/1/2025,Rent Charge,2180,Paid
2370,189,8/4/2025,Payment,-2180,Paid
2371,189,9/1/2025,Rent Charge,2180,Paid
2372,189,9/3/2025,Payment,-2180,Paid
2373,189,10/1/2025,Rent Charge,2180,Paid
2374,189,10/2/2025,Payment,-2180,Paid
2375,189,11/1/2025,Rent Charge,2180,Paid
2376,189,11/2/2025,Payment,-2180,Paid
2377,189,12/1/2025,Rent Charge,2180,Paid
2378,189,12/4/2025,Payment,-2180,Paid
2379,190,1/1/2025,Rent Charge,1957,Paid
2380,190,1/2/2025,Payment,-1957,Paid
2381,191,1/1/2025,Rent Charge,1957,Paid
2382,191,1/4/2025,Payment,-1957,Paid
2383,191,2/1/2025,Rent Charge,1957,Paid
2384,191,2/3/2025,Payment,-1957,Paid
2385,191,3/1/2025,Rent Charge,1957,Paid
2386,191,3/4/2025,Payment,-1957,Paid
2387,191,4/1/2025,Rent Charge,1957,Paid
2388,191,4/3/2025,Payment,-1957,Paid
2389,191,5/1/2025,Rent Charge,1957,Paid
2390,191,5/4/2025,Payment,-1957,Paid
2391,191,6/1/2025,Rent Charge,1957,Paid
2392,191,6/1/2025,Payment,-1957,Paid
2393,191,7/1/2025,Rent Charge,1957,Paid
2394,191,7/4/2025,Payment,-1957,Paid
2395,191,8/1/2025,Rent Charge,1957,Paid
2396,191,8/4/2025,Payment,-1957,Paid
2397,191,9/1/2025,Rent Charge,1957,Paid
2398,191,9/3/2025,Payment,-1957,Paid
2399,191,10/1/2025,Rent Charge,1957,Paid
2400,191,10/2/2025,Payment,-1957,Paid
2401,191,11/1/2025,Rent Charge,1957,Paid
2402,191,11/1/2025,Payment,-1957,Paid
2403,191,12/1/2025,Rent Charge,1957,Paid
2404,191,12/4/2025,Payment,-1957,Paid
2405,192,1/1/2025,Rent Charge,2073,Paid
2406,192,1/2/2025,Payment,-2073,Paid
2407,192,2/1/2025,Rent Charge,2073,Paid
2408,192,2/4/2025,Payment,-2073,Paid
2409,192,3/1/2025,Rent Charge,2073,Paid
2410,192,3/2/2025,Payment,-2073,Paid
2411,192,4/1/2025,Rent Charge,2073,Paid
2412,192,4/2/2025,Payment,-2073,Paid
2413,192,5/1/2025,Rent Charge,2073,Paid
2414,192,5/4/2025,Payment,-2073,Paid
2415,192,6/1/2025,Rent Charge,2073,Paid
2416,192,6/3/2025,Payment,-2073,Paid
2417,192,7/1/2025,Rent Charge,2073,Paid
2418,192,7/4/2025,Payment,-2073,Paid
2419,192,8/1/2025,Rent Charge,2073,Paid
2420,192,8/3/2025,Payment,-2073,Paid
2421,193,1/1/2025,Rent Charge,2013,Paid
2422,193,1/4/2025,Payment,-2013,Paid
2423,193,2/1/2025,Rent Charge,2013,Paid
2424,193,2/4/2025,Payment,-2013,Paid
2425,193,3/1/2025,Rent Charge,2013,Paid
2426,193,3/2/2025,Payment,-2013,Paid
2427,193,4/1/2025,Rent Charge,2013,Paid
2428,193,4/2/2025,Payment,-2013,Paid
2429,193,5/1/2025,Rent Charge,2013,Paid
2430,193,5/2/2025,Payment,-2013,Paid
2431,193,6/1/2025,Rent Charge,2013,Paid
2432,193,6/3/2025,Payment,-2013,Paid
2433,193,7/1/2025,Rent Charge,2013,Paid
2434,193,7/4/2025,Payment,-2013,Paid
2435,193,8/1/2025,Rent Charge,2013,Paid
2436,193,8/4/2025,Payment,-2013,Paid
2437,193,9/1/2025,Rent Charge,2013,Paid
2438,193,9/3/2025,Payment,-2013,Paid
2439,194,1/1/2025,Rent Charge,2050,Paid
2440,194,1/3/2025,Payment,-2050,Paid
2441,194,2/1/2025,Rent Charge,2050,Paid
2442,194,2/3/2025,Payment,-2050,Paid
2443,195,1/1/2025,Rent Charge,2054,Paid
2444,195,1/1/2025,Payment,-2054,Paid
2445,195,2/1/2025,Rent Charge,2054,Paid
2446,195,2/2/2025,Payment,-2054,Paid
2447,195,3/1/2025,Rent Charge,2054,Paid
2448,195,3/3/2025,Payment,-2054,Paid
2449,196,4/1/2025,Rent Charge,2054,Paid
2450,196,4/2/2025,Payment,-2054,Paid
2451,196,5/1/2025,Rent Charge,2054,Paid
2452,196,5/2/2025,Payment,-2054,Paid
2453,196,6/1/2025,Rent Charge,2054,Paid
2454,196,6/1/2025,Payment,-2054,Paid
2455,196,7/1/2025,Rent Charge,2054,Paid
2456,196,7/3/2025,Payment,-2054,Paid
2457,196,8/1/2025,Rent Charge,2054,Paid
2458,196,8/2/2025,Payment,-2054,Paid
2459,196,9/1/2025,Rent Charge,2054,Paid
2460,196,9/2/2025,Payment,-2054,Paid
2461,196,10/1/2025,Rent Charge,2054,Paid
2462,196,10/3/2025,Payment,-2054,Paid
2463,196,11/1/2025,Rent Charge,2054,Paid
2464,196,11/2/2025,Payment,-2054,Paid
2465,196,12/1/2025,Rent Charge,2054,Paid
2466,196,12/3/2025,Payment,-2054,Paid
2467,197,1/1/2025,Rent Charge,2172,Paid
2468,197,1/1/2025,Payment,-2172,Paid
2469,197,2/1/2025,Rent Charge,2172,Paid
2470,197,2/4/2025,Payment,-2172,Paid
2471,197,3/1/2025,Rent Charge,2172,Paid
2472,197,3/4/2025,Payment,-2172,Paid
2473,197,4/1/2025,Rent Charge,2172,Paid
2474,197,4/2/2025,Payment,-2172,Paid
2475,198,1/1/2025,Rent Charge,2198,Paid
2476,198,1/2/2025,Payment,-2198,Paid
2477,198,2/1/2025,Rent Charge,2198,Paid
2478,198,2/4/2025,Payment,-2198,Paid
2479,199,1/1/2025,Rent Charge,2069,Paid
2480,199,1/4/2025,Payment,-2069,Paid
2481,199,2/1/2025,Rent Charge,2069,Paid
2482,199,2/2/2025,Payment,-2069,Paid
2483,199,3/1/2025,Rent Charge,2069,Unpaid
2484,199,3/6/2025,Late Fee,100,Unpaid
2485,199,4/1/2025,Rent Charge,2069,Paid
2486,199,4/2/2025,Payment,-2069,Paid
2487,199,5/1/2025,Rent Charge,2069,Paid
2488,199,5/2/2025,Payment,-2069,Paid
2489,199,6/1/2025,Rent Charge,2069,Paid
2490,199,6/4/2025,Payment,-2069,Paid
2491,199,7/1/2025,Rent Charge,2069,Paid
2492,199,7/1/2025,Payment,-2069,Paid
2493,199,8/1/2025,Rent Charge,2069,Paid
2494,199,8/3/2025,Payment,-2069,Paid
2495,200,1/1/2025,Rent Charge,1912,Paid
2496,200,1/4/2025,Payment,-1912,Paid
2497,200,2/1/2025,Rent Charge,1912,Paid
2498,200,2/3/2025,Payment,-1912,Paid
2499,201,1/1/2025,Rent Charge,1935,Paid
2500,201,1/2/2025,Payment,-1935,Paid
2501,201,2/1/2025,Rent Charge,1935,Paid
2502,201,2/3/2025,Payment,-1935,Paid
2503,202,1/1/2025,Rent Charge,2163,Paid
2504,202,1/4/2025,Payment,-2163,Paid
2505,202,2/1/2025,Rent Charge,2163,Paid
2506,202,2/4/2025,Payment,-2163,Paid
2507,202,3/1/2025,Rent Charge,2163,Paid
2508,202,3/2/2025,Payment,-2163,Paid
2509,202,4/1/2025,Rent Charge,2163,Paid
2510,202,4/2/2025,Payment,-2163,Paid
2511,202,5/1/2025,Rent Charge,2163,Paid
2512,202,5/1/2025,Payment,-2163,Paid
2513,202,6/1/2025,Rent Charge,2163,Paid
2514,202,6/4/2025,Payment,-2163,Paid
2515,203,1/1/2025,Rent Charge,2041,Paid
2516,203,1/1/2025,Payment,-2041,Paid
2517,203,2/1/2025,Rent Charge,2041,Paid
2518,203,2/3/2025,Payment,-2041,Paid
2519,204,1/1/2025,Rent Charge,2042,Paid
2520,204,1/1/2025,Payment,-2042,Paid
2521,204,2/1/2025,Rent Charge,2042,Paid
2522,204,2/4/2025,Payment,-2042,Paid
2523,204,3/1/2025,Rent Charge,2042,Paid
2524,204,3/2/2025,Payment,-2042,Paid
2525,204,4/1/2025,Rent Charge,2042,Paid
2526,204,4/2/2025,Payment,-2042,Paid
2527,204,5/1/2025,Rent Charge,2042,Paid
2528,204,5/2/2025,Payment,-2042,Paid
2529,204,6/1/2025,Rent Charge,2042,Paid
2530,204,6/1/2025,Payment,-2042,Paid
2531,205,1/1/2025,Rent Charge,2187,Paid
2532,205,1/2/2025,Payment,-2187,Paid
2533,205,2/1/2025,Rent Charge,2187,Paid
2534,205,2/2/2025,Payment,-2187,Paid
2535,205,3/1/2025,Rent Charge,2187,Paid
2536,205,3/3/2025,Payment,-2187,Paid
2537,206,1/1/2025,Rent Charge,1950,Unpaid
2538,207,1/1/2025,Rent Charge,2089,Paid
2539,207,1/2/2025,Payment,-2089,Paid
2540,207,2/1/2025,Rent Charge,2089,Paid
2541,207,2/2/2025,Payment,-2089,Paid
2542,207,3/1/2025,Rent Charge,2089,Paid
2543,207,3/4/2025,Payment,-2089,Paid
2544,207,4/1/2025,Rent Charge,2089,Paid
2545,207,4/3/2025,Payment,-2089,Paid
2546,207,5/1/2025,Rent Charge,2089,Paid
2547,207,5/2/2025,Payment,-2089,Paid
2548,207,6/1/2025,Rent Charge,2089,Paid
2549,207,6/2/2025,Payment,-2089,Paid
2550,208,6/1/2025,Rent Charge,2089,Paid
2551,208,6/3/2025,Payment,-2089,Paid
2552,208,7/1/2025,Rent Charge,2089,Paid
2553,208,7/3/2025,Payment,-2089,Paid
2554,208,8/1/2025,Rent Charge,2089,Paid
2555,208,8/1/2025,Payment,-2089,Paid
2556,208,9/1/2025,Rent Charge,2089,Paid
2557,208,9/4/2025,Payment,-2089,Paid
2558,208,10/1/2025,Rent Charge,2089,Unpaid
2559,208,10/6/2025,Late Fee,100,Unpaid
2560,208,11/1/2025,Rent Charge,2089,Paid
2561,208,11/3/2025,Payment,-2089,Paid
2562,208,12/1/2025,Rent Charge,2089,Paid
2563,208,12/3/2025,Payment,-2089,Paid
2564,209,1/1/2025,Rent Charge,2049,Paid
2565,209,1/4/2025,Payment,-2049,Paid
2566,209,2/1/2025,Rent Charge,2049,Paid
2567,209,2/2/2025,Payment,-2049,Paid
2568,209,3/1/2025,Rent Charge,2049,Paid
2569,209,3/1/2025,Payment,-2049,Paid
2570,209,4/1/2025,Rent Charge,2049,Unpaid
2571,209,4/6/2025,Late Fee,100,Unpaid
2572,209,5/1/2025,Rent Charge,2049,Paid
2573,209,5/4/2025,Payment,-2049,Paid
2574,209,6/1/2025,Rent Charge,2049,Paid
2575,209,6/2/2025,Payment,-2049,Paid
2576,209,7/1/2025,Rent Charge,2049,Paid
2577,209,7/1/2025,Payment,-2049,Paid
2578,209,8/1/2025,Rent Charge,2049,Paid
2579,209,8/2/2025,Payment,-2049,Paid
2580,210,1/1/2025,Rent Charge,1957,Paid
2581,210,1/3/2025,Payment,-1957,Paid
2582,210,2/1/2025,Rent Charge,1957,Paid
2583,210,2/4/2025,Payment,-1957,Paid
2584,210,3/1/2025,Rent Charge,1957,Unpaid
2585,210,3/6/2025,Late Fee,100,Unpaid
2586,210,4/1/2025,Rent Charge,1957,Paid
2587,210,4/2/2025,Payment,-1957,Paid
2588,210,5/1/2025,Rent Charge,1957,Paid
2589,210,5/4/2025,Payment,-1957,Paid
2590,210,6/1/2025,Rent Charge,1957,Unpaid
2591,210,6/6/2025,Late Fee,100,Unpaid
2592,211,1/1/2025,Rent Charge,2079,Paid
2593,211,1/1/2025,Payment,-2079,Paid
2594,211,2/1/2025,Rent Charge,2079,Paid
2595,211,2/2/2025,Payment,-2079,Paid
2596,211,3/1/2025,Rent Charge,2079,Paid
2597,211,3/1/2025,Payment,-2079,Paid
2598,212,1/1/2025,Rent Charge,2170,Paid
2599,212,1/4/2025,Payment,-2170,Paid
2600,212,2/1/2025,Rent Charge,2170,Paid
2601,212,2/2/2025,Payment,-2170,Paid
2602,212,3/1/2025,Rent Charge,2170,Paid
2603,212,3/4/2025,Payment,-2170,Paid
2604,213,1/1/2025,Rent Charge,2000,Paid
2605,213,1/1/2025,Payment,-2000,Paid
2606,213,2/1/2025,Rent Charge,2000,Paid
2607,213,2/4/2025,Payment,-2000,Paid
2608,213,3/1/2025,Rent Charge,2000,Paid
2609,213,3/2/2025,Payment,-2000,Paid
2610,213,4/1/2025,Rent Charge,2000,Paid
2611,213,4/1/2025,Payment,-2000,Paid
2612,213,5/1/2025,Rent Charge,2000,Paid
2613,213,5/4/2025,Payment,-2000,Paid
2614,213,6/1/2025,Rent Charge,2000,Paid
2615,213,6/3/2025,Payment,-2000,Paid
2616,213,7/1/2025,Rent Charge,2000,Paid
2617,213,7/4/2025,Payment,-2000,Paid
2618,214,1/1/2025,Rent Charge,1952,Unpaid
2619,214,1/6/2025,Late Fee,100,Unpaid
2620,214,2/1/2025,Rent Charge,1952,Paid
2621,214,2/2/2025,Payment,-1952,Paid
2622,214,3/1/2025,Rent Charge,1952,Paid
2623,214,3/2/2025,Payment,-1952,Paid
2624,214,4/1/2025,Rent Charge,1952,Paid
2625,214,4/3/2025,Payment,-1952,Paid
2626,214,5/1/2025,Rent Charge,1952,Paid
2627,214,5/2/2025,Payment,-1952,Paid
2628,214,6/1/2025,Rent Charge,1952,Paid
2629,214,6/2/2025,Payment,-1952,Paid
2630,214,7/1/2025,Rent Charge,1952,Paid
2631,214,7/2/2025,Payment,-1952,Paid
2632,214,8/1/2025,Rent Charge,1952,Paid
2633,214,8/3/2025,Payment,-1952,Paid
2634,215,1/1/2025,Rent Charge,2007,Paid
2635,215,1/4/2025,Payment,-2007,Paid
2636,215,2/1/2025,Rent Charge,2007,Paid
